id,recipeName,calories,protein,carbs,fat,fiber,sodium,cholesterol,protein_ratio,carb_ratio,fat_ratio,preparationTime,meal_type_breakfast,meal_type_lunch,meal_type_dinner,meal_type_snack,diet_desi,diet_non_vegetarian,diet_keto,diet_vegetarian,diet_mediterranean,diet_vegan,diet_high_protein,diet_balanced,diet_low_carb,diet_pescatarian,goal_weight_loss,goal_weight_gain,goal_maintenance,restr_gluten_free,restr_nut_free,restr_egg_free,restr_lactose_free,restr_dairy_free,restr_low_carb,restr_low_sugar,restr_low_sodium,restr_low_cholesterol,restr_low_fat
68395ebfa1f9120d4641a45d,Lamb Chops with Herb Butter,1.9062089798073942,2.170595871358758,-1.0809688663480523,3.43818543890132,-1.3016877743627855,0.026106507431535916,1.4526347310766914,0.4908224984253778,-1.4533567389424111,1.704958224562533,-0.033663433750600415,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a45e,Egg & Avocado Bowl,0.2025488622153248,0.20647106115131653,-0.7844082819201574,1.2702734660512576,0.2831310425613589,-0.5161629469320826,2.6828063730592353,0.0732488371418443,-1.0903949204580823,1.6569738406629393,-0.6611843654605104,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a45f,Keto Cheesy Cauliflower Bake,1.3951109445297734,0.6597306327376492,-0.6573108885939167,2.9378980605513054,-0.03383272082346995,0.7039433253860591,1.0835832384819282,-0.2700971786882293,-1.1489297444610571,1.830786524231443,0.5938574979593095,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a460,Beef & Blue Cheese Stuffed Burgers,2.076574991566601,2.699398704876146,-1.0386030685726388,3.43818543890132,-0.9847240109779566,0.4328085982042498,1.6986690594732001,0.7170381163725204,-1.430886220644401,1.5453642877697198,0.1755102101527029,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a461,Smoked Salmon & Cream Cheese,-0.2517605024758937,0.20647106115131653,-1.0386030685726388,0.4364611688012335,-1.3016877743627855,1.1106454161587729,-0.023571239302361536,0.5811270463127112,-1.3298413738462516,1.175302025137496,-1.079531653267117,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a462,Creamy Garlic Shrimp,-0.13818316130308908,0.3575575850134274,-1.0386030685726388,0.6866048579762407,-1.3016877743627855,-0.10946085615936871,1.6986690594732001,0.6359548075300205,-1.3407776301308074,1.3874901132268291,-0.24283707765390372,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a463,Keto Green Smoothie,-0.13818316130308908,-0.8511346058834597,-0.7420424841447438,1.1035110066012528,0.6000948059461878,-0.9228650377047964,-0.6386570602936336,-1.0088780289892638,-0.958008660171354,2.0794077917790035,-0.8703580093638137,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a464,Keto Fathead Pizza,1.338322273943371,-0.020158724641849812,-0.9962372707972252,0.6032236282512383,-0.6677602475931277,0.2972412346133452,-0.023571239302361536,-0.7536453474604093,-1.3841455429833562,-0.2397093928855257,0.38468385405600625,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a465,Butter-Infused Coffee,-0.6492811965807099,-1.4554807013319033,-1.123334664123466,0.7699860877012431,-1.3016877743627855,-1.112659346732063,-0.39262273189712477,-1.831294447248906,-1.42874316981093,2.8482052123925308,-1.079531653267117,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a466,Butter Ribeye,0.14576019162892248,0.8108171565997601,-1.123334664123466,1.0201297768762503,-1.3016877743627855,-0.5161629469320826,0.4684974174906561,0.8360020444039877,-1.457529555330795,1.3987103999060537,-0.033663433750600415,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a467,Egg Salad Lettuce Wraps,-0.19497183188949138,0.20647106115131653,-1.0386030685726388,0.6866048579762407,-0.9847240109779566,-0.24502821975027334,3.9129780150417792,0.5033069981333042,-1.3354858932189255,1.4990897387997606,-0.6611843654605104,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a468,Keto Avocado Pudding,-0.3653378436486983,-1.077764391676626,-0.8267740796955709,0.7699860877012431,0.9170585693310167,-1.2753401830411486,-0.7616742244918879,-1.243854148492019,-1.0048783299623076,2.0398696387188795,-0.8703580093638137,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a469,Creamy Garlic Chicken,1.508688285702578,0.5086441088755383,-1.0386030685726388,0.5198423985262359,-1.3016877743627855,-0.380595583341178,0.9605660742836738,-0.42914186529804077,-1.418765687241984,-0.40242152079830396,0.1755102101527029,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a46a,Lamb Kofta Kebabs,-0.024605820130284454,0.3575575850134274,-1.0809688663480523,0.9367485471512479,-0.9847240109779566,-0.5161629469320826,0.3454802532924017,0.4908224984253778,-1.401892003485678,1.5747148968350648,-0.033663433750600415,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a46b,Keto Chia Pudding,-0.5924925259943076,-0.8511346058834597,-0.8691398774709845,0.2696987093512287,0.6000948059461878,-1.2482267103229676,-0.7616742244918879,-0.7347392229027165,-0.99446284778654,1.6181293394108873,-1.079531653267117,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a46c,Salmon and Veggies,-0.13818316130308908,0.20647106115131653,-0.8267740796955709,0.6866048579762407,0.2831310425613589,-0.380595583341178,-0.023571239302361536,0.4303507029651102,-1.0673712230169121,1.3874901132268291,-0.45201072155720706,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a46d,Keto Almond Pancakes,0.2025488622153248,-0.09570198657290525,-0.9115056752463981,1.5204171552262646,-0.35079648420829884,-0.5161629469320826,2.436772044662727,-0.27303176002011026,-1.2285371051051028,2.0065743519314063,-0.45201072155720706,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a46e,Cheeseburger Casserole,2.076574991566601,0.8108171565997601,-1.0386030685726388,0.9367485471512479,-1.3016877743627855,0.4328085982042498,0.5915145816889105,-0.44129486709176435,-1.430886220644401,-0.32573704014601945,0.5938574979593095,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a46f,Butter Lobster,0.3161262033881294,1.0374469423929265,-1.0809688663480523,1.1035110066012528,-1.3016877743627855,0.2972412346133452,1.6986690594732001,0.8826797330079134,-1.417331424122698,1.2491065775163945,-0.033663433750600415,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a470,Keto Chia Breakfast,-0.5357038554079052,-0.7000480820213488,-0.8267740796955709,0.2696987093512287,0.9170585693310167,-1.112659346732063,-0.7616742244918879,-0.5154281780334785,-0.944885152629887,1.4705202346530901,-1.079531653267117,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a471,Beef & Mushroom Skillet,1.9062089798073942,0.7352738946687046,-1.0386030685726388,0.7699860877012431,-0.9847240109779566,-0.380595583341178,0.714531745887165,-0.42834879257069286,-1.4276243712140446,-0.37893501907695726,0.38468385405600625,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a472,Creamy Garlic Scallops,1.679054297461785,0.3575575850134274,-1.0386030685726388,0.7699860877012431,-1.3016877743627855,0.026106507431535916,0.5915145816889105,-0.5976698198594428,-1.422799552264976,-0.2731123152983895,-0.24283707765390372,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a473,Duck Confit with Greens,2.076574991566601,0.7352738946687046,-1.0386030685726388,1.0201297768762503,-0.6677602475931277,-0.24502821975027334,0.714531745887165,-0.4876281864303357,-1.430886220644401,-0.26336699588216156,6.241545883348499,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a474,Chocolate Keto Bites,-0.7628585377535145,-1.3043941774697922,-1.0386030685726388,0.4364611688012335,-0.6677602475931277,-1.3160103921184199,-0.7616742244918879,-1.5179929545785662,-1.254849902180726,2.5670450128538693,-0.8703580093638137,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a475,Zucchini Noodles with Pesto,-0.13818316130308908,-1.0022211297455705,-0.9962372707972252,-0.14720743927378335,-0.6677602475931277,-0.9228650377047964,-0.7616742244918879,-1.2144821335541747,-1.2860963487080284,0.0036547561224803773,-0.24283707765390372,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a476,Tender Beef Rib Cuts,2.30372967391221,0.8863604185308155,-1.0386030685726388,1.0201297768762503,-1.3016877743627855,0.2972412346133452,0.8375489100854194,-0.471565969059631,-1.4348294341779873,-0.3598326643435954,8.75162961018814,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a477,Keto Matcha Latte,-0.9332245495127215,-1.3043941774697922,-1.0386030685726388,0.2696987093512287,-0.9847240109779566,-1.261783446682058,-0.7616742244918879,-1.4657760391335095,-1.2131879734776563,2.8482052123925308,-1.079531653267117,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a478,Cheese-Stuffed Meatballs,1.9062089798073942,0.6597306327376492,-1.0809688663480523,0.9367485471512479,-0.9847240109779566,-0.10946085615936871,0.5915145816889105,-0.4767262289389072,-1.4533567389424111,-0.24869169134948904,0.38468385405600625,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a479,Smoked Salmon Roll-Ups,-0.308549173062296,0.20647106115131653,-1.0386030685726388,0.4364611688012335,-1.3016877743627855,0.9750780525678683,-0.023571239302361536,0.6643139943665599,-1.323807577275462,1.2872813459882386,-0.8703580093638137,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a47a,Lamb Shank with Garlic Butter,1.1679562621841642,1.0374469423929265,-1.0809688663480523,0.9367485471512479,-1.3016877743627855,-0.380595583341178,0.9605660742836738,0.14250495657423518,-1.4411923469253654,0.18229532040322363,6.241545883348499,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a47b,Keto Cauliflower Biryani,0.9975902504249572,0.13092779922026107,-0.9115056752463981,0.18631747962622627,-0.6677602475931277,-0.24502821975027334,0.3454802532924017,-0.502775617752561,-1.3029213583765757,-0.4540754004581889,0.38468385405600625,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68395ebfa1f9120d4641a47c,Velvet Hot Chocolate,-0.8764358789263191,-1.2288509155387368,-0.9962372707972252,0.2696987093512287,-0.6677602475931277,-1.261783446682058,-0.7616742244918879,-1.3118735515059743,-1.1364423153404226,2.5892418707121845,-1.079531653267117,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a47d,Stuffed Chicken Supreme,1.9062089798073942,1.0374469423929265,-1.0386030685726388,0.6032236282512383,-1.3016877743627855,0.5683759617951544,0.9605660742836738,-0.23483904709783587,-1.4276243712140446,-0.5091783468044254,0.8030311418626128,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a47e,Keto Taco Salad,0.42970354456093407,-0.020158724641849812,-0.9538714730218117,-0.14720743927378335,-0.35079648420829884,-0.380595583341178,0.09944592489589286,-0.34311235706479165,-1.2965118308837957,-0.49057215712907265,-0.24283707765390372,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68395ebfa1f9120d4641a47f,Butter-Poached Salmon,0.8840129092521526,0.28201432308237195,-1.123334664123466,0.9367485471512479,-1.3016877743627855,-0.5161629469320826,0.4684974174906561,-0.31804823765116447,-1.4698254542885658,0.40773468039695027,-0.033663433750600415,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a480,Keto Avocado Smoothie,-0.19497183188949138,-0.09570198657290525,-0.8267740796955709,0.6866048579762407,0.2831310425613589,-1.0584324012957012,-0.7616742244918879,0.07883400806381141,-1.0532599245852272,1.4990897387997606,-0.8703580093638137,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a481,Keto Beef Feast,2.0197863209801987,0.8863604185308155,-0.9962372707972252,1.3536546957762599,-0.6677602475931277,0.2972412346133452,0.9605660742836738,-0.3744425063318257,-1.4048328455117771,0.015516202040517556,1.8488993613791294,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a482,Cucumber & Cream Cheese Bites,-0.5924925259943076,-0.3223317723660716,-0.9538714730218117,0.2696987093512287,-0.9847240109779566,0.2972412346133452,-0.14658840350061594,0.22474659840019948,-1.1402795982472842,1.6181293394108873,-0.6611843654605104,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a483,Lamb Kebabs with Tzatziki,1.111167591597762,0.7352738946687046,-1.0386030685726388,0.9367485471512479,-0.9847240109779566,-0.24502821975027334,0.5915145816889105,-0.06462214135782277,-1.4076103074253152,0.2240433500316915,0.38468385405600625,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68395ebfa1f9120d4641a484,Keto Chocolate Mousse,-0.3653378436486983,-1.077764391676626,-0.9538714730218117,0.9367485471512479,-0.6677602475931277,-1.1939997648866056,0.22246308909414728,-1.243854148492019,-1.1923570091261213,2.3561748631998736,-0.6611843654605104,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a485,Keto Sushi Bowl,0.2025488622153248,0.6597306327376492,-0.7420424841447438,0.9367485471512479,0.6000948059461878,-0.24502821975027334,-0.023571239302361536,0.5926697328847761,-1.044347525575742,1.1908398256383164,-0.45201072155720706,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a486,Creamy Garlic Prawns,1.5654769562889803,0.3575575850134274,-1.0386030685726388,0.6866048579762407,-1.3016877743627855,0.026106507431535916,1.6986690594732001,-0.5578754770404278,-1.420153683809035,-0.2865042703671411,-0.24283707765390372,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a487,Keto Almond Flour Waffles,0.42970354456093407,0.05538453728920563,-0.8267740796955709,1.770560844401272,-0.03383272082346995,-0.5161629469320826,2.436772044662727,-0.26478698389720673,-1.1715260447745866,1.9344345638918814,-0.6611843654605104,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a488,Lamb & Halloumi Skewers,2.076574991566601,0.7352738946687046,-1.0809688663480523,0.9367485471512479,-1.3016877743627855,0.4328085982042498,0.714531745887165,-0.4876281864303357,-1.4555313052293155,-0.32573704014601945,-0.033663433750600415,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68395ebfa1f9120d4641a489,Keto Chocolate Avocado Pudding,-0.5924925259943076,-1.077764391676626,-0.8691398774709845,0.4364611688012335,0.6000948059461878,-1.2482267103229676,-0.7616742244918879,-1.1459474320325376,-0.99446284778654,1.9871521013053801,-0.8703580093638137,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
